state,district,year,quarter,transaction_count,transaction_amount
Assam,dhemaji district,2024,1,2923070,4418125959.0
Assam,karimganj district,2024,1,6276788,11211072125.0
Assam,bongaigaon district,2024,1,7673311,11757183235.0
Assam,dima hasao district,2024,1,1220165,1945653945.0
Assam,baksa district,2024,1,4160930,7136380339.0
Assam,charaideo district,2024,1,1530590,2122402178.0
Assam,darrang district,2024,1,8045981,12414085307.0
Assam,kamrup metropolitan district,2024,1,37451157,43094133738.0
Assam,hailakandi district,2024,1,4160640,6161516215.0
Assam,barpeta district,2024,1,18751526,29325169669.0
Assam,goalpara district,2024,1,10539700,16606751899.0
Assam,biswanath district,2024,1,2719000,3417757121.0
Assam,jorhat district,2024,1,3942386,4813318979.0
Assam,tinsukia district,2020,4,543941,1209737013.9697673
Assam,lakhimpur district,2020,4,304251,620709324.0849249
Assam,kamrup district,2020,4,557203,1271039293.2521
Assam,kokrajhar district,2020,4,209653,522575460.2813618
Assam,karbi anglong district,2020,4,229991,548523247.5679932
Assam,sivasagar district,2020,4,259736,561002521.458745
Assam,dibrugarh district,2020,4,631601,1479167066.8054302
Assam,south salmara mancachar district,2020,4,111015,338306352.61497504
Assam,nagaon district,2020,4,667880,1665021995.8192074
Assam,dhubri district,2020,4,337623,874322425.3902972
Assam,golaghat district,2020,4,337771,687756877.7912595
Assam,udalguri district,2020,4,181878,415302655.27819014
Assam,majuli district,2020,4,43480,69435583.78914571
Assam,sonitpur district,2020,4,676306,1560923095.7659307
Assam,hojai district,2020,4,224628,528926408.78015757
Assam,marigaon district,2020,4,277304,736327079.8480828
Assam,chirang district,2020,4,121011,281687589.58493227
Assam,cachar district,2020,4,623731,1434767202.3488228
Assam,nalbari district,2020,4,210966,464782209.23467815
Assam,west karbi anglong district,2020,4,44259,80617646.24078932
Assam,dhemaji district,2020,4,250452,567469583.0598263
Assam,karimganj district,2020,4,309172,754661918.8881419
Assam,bongaigaon district,2020,4,301859,724047412.765212
Assam,dima hasao district,2020,4,110429,262165738.17960855
Assam,baksa district,2020,4,253333,644108232.3336508
Assam,charaideo district,2020,4,152117,356182476.76104593
Assam,darrang district,2020,4,239602,682167456.1529416
Assam,kamrup metropolitan district,2020,4,5300547,16105922899.456022
Assam,hailakandi district,2020,4,189140,419018012.3664531
Assam,barpeta district,2020,4,724763,2053361856.4779525
Assam,goalpara district,2020,4,381733,1018165139.8396726
Assam,biswanath district,2020,4,215627,472733035.60243803
Assam,jorhat district,2020,4,400452,815676507.4744498
Assam,tinsukia district,2020,2,420620,618021383.1902584
Assam,lakhimpur district,2020,2,272571,350989858.66494405
Assam,kamrup district,2020,2,461735,696378364.1282135
Assam,kokrajhar district,2020,2,172597,308298837.3237574
Assam,karbi anglong district,2020,2,183647,292585692.4231733
Assam,sivasagar district,2020,2,220014,286719380.2356086
Assam,dibrugarh district,2020,2,447580,678491572.8304845
Assam,south salmara mancachar district,2020,2,83003,196672059.63422558
Assam,nagaon district,2020,2,521404,889592664.4056509
Assam,dhubri district,2020,2,279128,458359612.4548876
Assam,golaghat district,2020,2,290221,381486790.01234204
Assam,udalguri district,2020,2,166432,268857082.80588436
Assam,majuli district,2020,2,40396,51674787.72689781
Assam,sonitpur district,2020,2,510820,899403354.2732959
Assam,hojai district,2020,2,172987,285298432.07494795
Assam,marigaon district,2020,2,240281,429689787.586447
Assam,chirang district,2020,2,112936,166769974.12251493
Assam,cachar district,2020,2,448258,671325302.7518412
Assam,nalbari district,2020,2,198498,254116361.12580383
Assam,west karbi anglong district,2020,2,42806,49256668.874245055
Assam,dhemaji district,2020,2,205941,328331122.2696053
Assam,karimganj district,2020,2,219675,348307355.5519594
Assam,bongaigaon district,2020,2,215359,339332330.9810649
Assam,dima hasao district,2020,2,90255,143371839.6172748
Assam,baksa district,2020,2,220877,363494158.45049345
Assam,charaideo district,2020,2,132136,187405994.2347428
Assam,darrang district,2020,2,191116,334935860.5953754
Assam,kamrup metropolitan district,2020,2,2543890,7190215278.036328
Assam,hailakandi district,2020,2,145539,214091717.66001353
Assam,barpeta district,2020,2,519590,967512954.9444927
Assam,goalpara district,2020,2,261762,485118707.4615322
Assam,biswanath district,2020,2,166278,223505041.45463598
Assam,jorhat district,2020,2,306847,406689798.01641923
Assam,tinsukia district,2020,3,442335,839411510.8503457
Assam,lakhimpur district,2020,3,258450,431917438.40076566
Assam,kamrup district,2020,3,445726,878646586.9277797
Assam,kokrajhar district,2020,3,169456,354873433.7407801
Assam,karbi anglong district,2020,3,186352,377558923.84267277
Assam,sivasagar district,2020,3,213330,375381648.79175025
Assam,dibrugarh district,2020,3,526945,1106487215.771987
Assam,south salmara mancachar district,2020,3,76074,203318061.94884482
Assam,nagaon district,2020,3,535675,1153926434.0592713
Assam,dhubri district,2020,3,265528,574593610.2092601
Assam,golaghat district,2020,3,278714,484885427.85811895
Assam,udalguri district,2020,3,154549,312073789.4753115
Assam,majuli district,2020,3,39125,56123804.82257187
Assam,sonitpur district,2020,3,540972,1164586118.8388221
Assam,hojai district,2020,3,175557,355628836.03412914
Assam,marigaon district,2020,3,230540,512119251.2560668
Assam,chirang district,2020,3,102868,192241344.00140762
Assam,cachar district,2020,3,487493,920279966.2377985
Assam,nalbari district,2020,3,175078,305820367.27784514
Assam,west karbi anglong district,2020,3,40408,63195580.4849911
Assam,dhemaji district,2020,3,206214,411442432.54643184
Assam,karimganj district,2020,3,249302,504923538.1515511
Assam,bongaigaon district,2020,3,227984,476147034.02800435
Assam,dima hasao district,2020,3,93676,180472116.28952006
Assam,baksa district,2020,3,208297,442621506.6427143
Assam,charaideo district,2020,3,130863,244390041.98398152
Assam,darrang district,2020,3,188334,455692195.8874371
Assam,kamrup metropolitan district,2020,3,4268591,13346088870.114107
Assam,hailakandi district,2020,3,161126,294342674.92533815
Assam,barpeta district,2020,3,553783,1306355860.1566281
Assam,goalpara district,2020,3,277508,630486618.2775412
Assam,biswanath district,2020,3,171570,332570734.95310086
Assam,jorhat district,2020,3,315288,542788284.757088
Assam,tinsukia district,2020,1,286640,541758826.9845176
Assam,lakhimpur district,2020,1,170709,275431087.19729304
Assam,kamrup district,2020,1,322830,605538834.8588183
Assam,kokrajhar district,2020,1,114668,248408355.21989542
Assam,karbi anglong district,2020,1,113535,217131796.10672602
Assam,sivasagar district,2020,1,145386,255427708.50909787
Assam,dibrugarh district,2020,1,317878,585327059.678019
Assam,south salmara mancachar district,2020,1,53050,131605619.18781178
Assam,nagaon district,2020,1,360749,736229612.8989756
Assam,dhubri district,2020,1,171651,396380458.8856824
Assam,golaghat district,2020,1,179380,301335497.7930421
Assam,udalguri district,2020,1,102667,191387716.4480479
Assam,majuli district,2020,1,25164,35131725.05132236
Assam,sonitpur district,2020,1,383179,755509094.6113625
Assam,hojai district,2020,1,116561,234366183.7308593
Assam,marigaon district,2020,1,178906,365789442.36522716
Assam,chirang district,2020,1,69572,129457976.34682235
Assam,cachar district,2020,1,375774,659702346.1886156
Assam,nalbari district,2020,1,123597,204236898.97519046
Assam,west karbi anglong district,2020,1,24370,34424503.58908371
Assam,dhemaji district,2020,1,132751,261048437.21831787
Assam,karimganj district,2020,1,149784,300337283.14218104
Assam,bongaigaon district,2020,1,154338,308181647.0424576
Assam,dima hasao district,2020,1,57312,113253608.62830341
Assam,baksa district,2020,1,139164,286488075.0946201
Assam,charaideo district,2020,1,88911,166505285.42115477
Assam,darrang district,2020,1,130156,282448987.90926135
Assam,kamrup metropolitan district,2020,1,3338601,10080547554.265474
Assam,hailakandi district,2020,1,94255,178759552.2400369
Assam,barpeta district,2020,1,367963,833078665.8149495
Assam,goalpara district,2020,1,178776,399940069.48684144
Assam,biswanath district,2020,1,108475,182185726.09962332
Assam,jorhat district,2020,1,232108,371072710.73973197
Assam,tinsukia district,2022,4,1847473,3636219479.5014515
Assam,lakhimpur district,2022,4,1397791,2505469638.516078
Assam,kamrup district,2022,4,3473735,6488564510.007879
Assam,kokrajhar district,2022,4,1249751,2609828653.3645363
Assam,karbi anglong district,2022,4,1030879,2189719279.796463
Assam,sivasagar district,2022,4,883421,1544157685.457902
Assam,dibrugarh district,2022,4,2781759,4540236249.409073
Assam,south salmara mancachar district,2022,4,763570,1935371793.739441
Assam,nagaon district,2022,4,3466436,7442294882.997084
Assam,dhubri district,2022,4,2801543,5696918774.408015
Assam,golaghat district,2022,4,1247652,2348259381.7865367
Assam,udalguri district,2022,4,1048339,1929847430.1772635
Assam,majuli district,2022,4,170716,264376860.96607828
Assam,sonitpur district,2022,4,3570910,5955878582.005959
Assam,hojai district,2022,4,1188838,2311470243.4308867
Assam,marigaon district,2022,4,1732867,3678892463.487752
Assam,chirang district,2022,4,763852,1640747076.1993437
Assam,cachar district,2022,4,3169492,6146128032.607637
Assam,nalbari district,2022,4,956563,1913556549.936222
Assam,west karbi anglong district,2022,4,139542,264423911.38078785
Assam,dhemaji district,2022,4,913590,1749366721.703061
Assam,karimganj district,2022,4,1635099,3857130937.197542
Assam,bongaigaon district,2022,4,2301942,4663672960.523357
Assam,dima hasao district,2022,4,323049,753858279.4564474
Assam,baksa district,2022,4,1159058,2539432688.237523
Assam,charaideo district,2022,4,620063,1222334993.440687
Assam,darrang district,2022,4,1903379,3947924967.0539055
Assam,kamrup metropolitan district,2022,4,48873033,84183380553.41818
Assam,hailakandi district,2022,4,1179854,2307448482.382268
Assam,barpeta district,2022,4,5914147,12025232756.80872
Assam,goalpara district,2022,4,2471469,5401152298.290413
Assam,biswanath district,2022,4,770207,1431848172.336092
Assam,jorhat district,2022,4,2231248,3528373897.52103
Assam,tinsukia district,2022,2,1393042,2864342184.623848
Assam,lakhimpur district,2022,2,949594,1949181060.629253
Assam,kamrup district,2022,2,2122755,4247651138.552457
Assam,kokrajhar district,2022,2,941658,2134593237.4052541
Assam,karbi anglong district,2022,2,663418,1596022243.6550176
Assam,sivasagar district,2022,2,694978,1292419445.2581577
Assam,dibrugarh district,2022,2,2372318,4426557091.530311
Assam,south salmara mancachar district,2022,2,532090,1518417902.4851627
Assam,nagaon district,2022,2,2624899,6401629329.647786
Assam,dhubri district,2022,2,1748061,4095843491.511972
Assam,golaghat district,2022,2,928135,1870905474.837348
Assam,udalguri district,2022,2,731430,1374405319.608431
Assam,majuli district,2022,2,105899,192613565.7361275
Assam,sonitpur district,2022,2,2331103,4228702694.6406856
Assam,hojai district,2022,2,832316,1885347223.2358832
Assam,marigaon district,2022,2,1362294,3195268221.1941223
Assam,chirang district,2022,2,483371,1142819737.0710807
Assam,cachar district,2022,2,2208886,4390976386.361718
Assam,nalbari district,2022,2,711088,1547056523.551427
Assam,west karbi anglong district,2022,2,98911,208934121.88290805
Assam,dhemaji district,2022,2,698448,1532877539.60587
Assam,karimganj district,2022,2,1164306,2886007289.474466
Assam,bongaigaon district,2022,2,1380703,3242058585.814122
Assam,dima hasao district,2022,2,228456,545715522.4659376
Assam,baksa district,2022,2,905373,2132096440.2419512
Assam,charaideo district,2022,2,382915,812357268.893158
Assam,darrang district,2022,2,1764727,3227701241.9922876
Assam,kamrup metropolitan district,2022,2,37896005,70515346667.22395
Assam,hailakandi district,2022,2,787208,1571435620.2824044
Assam,barpeta district,2022,2,3782074,8597920826.98738
Assam,goalpara district,2022,2,1660385,4241626695.2866406
Assam,biswanath district,2022,2,604714,1221547710.8569949
Assam,jorhat district,2022,2,1243165,2020664284.239387
Assam,tinsukia district,2022,3,1596815,3042250714.0585003
Assam,lakhimpur district,2022,3,1107100,2067093940.620087
Assam,kamrup district,2022,3,2430234,4614592326.476387
Assam,kokrajhar district,2022,3,1067899,2284375602.7792797
Assam,karbi anglong district,2022,3,859889,1828335931.7694077
Assam,sivasagar district,2022,3,747403,1314001865.700468
Assam,dibrugarh district,2022,3,2307181,3933628296.025187
Assam,south salmara mancachar district,2022,3,605276,1484669445.1835508
Assam,nagaon district,2022,3,2968058,6558107158.010572
Assam,dhubri district,2022,3,2223747,4556385241.834756
Assam,golaghat district,2022,3,1053657,2034519777.2871876
Assam,udalguri district,2022,3,863753,1579156771.500186
Assam,majuli district,2022,3,134355,225690807.14413714
Assam,sonitpur district,2022,3,3096898,5410346627.41358
Assam,hojai district,2022,3,1043820,2113483858.3325524
Assam,marigaon district,2022,3,1489205,3238457317.646788
Assam,chirang district,2022,3,715691,1537298774.9483962
Assam,cachar district,2022,3,2665315,5192449137.351445
Assam,nalbari district,2022,3,794013,1648877908.7165303
Assam,west karbi anglong district,2022,3,109757,205472736.923297
Assam,dhemaji district,2022,3,772797,1515654182.855371
Assam,karimganj district,2022,3,1334451,3178134072.4352174
Assam,bongaigaon district,2022,3,1668882,3479985149.6288843
Assam,dima hasao district,2022,3,288848,678521294.5272696
Assam,baksa district,2022,3,994859,2149845145.9618897
Assam,charaideo district,2022,3,653536,1267458929.2095046
Assam,darrang district,2022,3,1805090,3233214492.5730667
Assam,kamrup metropolitan district,2022,3,39606017,69410860235.2296
Assam,hailakandi district,2022,3,1560929,2991549159.6529717
Assam,barpeta district,2022,3,4561028,9149960686.489628
Assam,goalpara district,2022,3,2054687,4590076568.303604
Assam,biswanath district,2022,3,668091,1279949511.7036183
Assam,jorhat district,2022,3,2264530,3694675386.605816
Assam,tinsukia district,2022,1,1110108,2471991459.7376165
Assam,lakhimpur district,2022,1,725851,1653871930.7532177
Assam,kamrup district,2022,1,1708845,3838019247.423967
Assam,kokrajhar district,2022,1,703834,1794915585.4684856
Assam,karbi anglong district,2022,1,576671,1480533626.5264075
Assam,sivasagar district,2022,1,570136,1201010320.385499
Assam,dibrugarh district,2022,1,1830668,3721424814.9586687
Assam,south salmara mancachar district,2022,1,424292,1357660615.5399206
Assam,nagaon district,2022,1,2049272,5405490459.948576
Assam,dhubri district,2022,1,1247298,3380205337.130154
Assam,golaghat district,2022,1,753488,1681747448.411046
Assam,udalguri district,2022,1,547716,1168300625.4282162
Assam,majuli district,2022,1,89346,172837394.19285655
Assam,sonitpur district,2022,1,1805856,3651941482.2987127
Assam,hojai district,2022,1,665166,1595056089.1451948
Assam,marigaon district,2022,1,1027786,2790138101.722805
Assam,chirang district,2022,1,363645,951303010.3050023
Assam,cachar district,2022,1,1869862,4225305321.285734
Assam,nalbari district,2022,1,571467,1369285179.1665456
Assam,west karbi anglong district,2022,1,88219,186901516.61209765
Assam,dhemaji district,2022,1,562489,1369239048.8460484
Assam,karimganj district,2022,1,962907,2759677605.0696893
Assam,bongaigaon district,2022,1,1014501,2661981437.245404
Assam,dima hasao district,2022,1,216314,509944077.09921765
Assam,baksa district,2022,1,731895,1944006764.845173
Assam,charaideo district,2022,1,311136,742058516.3146229
Assam,darrang district,2022,1,1205741,2732173374.689469
Assam,kamrup metropolitan district,2022,1,28908435,60093746992.89226
Assam,hailakandi district,2022,1,652625,1476770132.0294952
Assam,barpeta district,2022,1,2846523,7413611760.549712
Assam,goalpara district,2022,1,1299073,3720380319.7322354
Assam,biswanath district,2022,1,470228,990785769.7113907
Assam,jorhat district,2022,1,978493,1768122527.2374763
Assam,tinsukia district,2021,4,924326,2099664801.0310597
Assam,lakhimpur district,2021,4,560279,1263722648.4815915
Assam,kamrup district,2021,4,1326629,2906827875.9780307
Assam,kokrajhar district,2021,4,529425,1392051533.964034
